transit_timestamp,bus_route,ridership,transfers
12/29/2024 02:00:00 PM,BX12+,597,126
02/26/2024 10:00:00 AM,BX12+,540,109
02/22/2024 04:00:00 AM,BX12+,0,0
09/05/2021 01:00:00 AM,BX12+,0,0
04/28/2024 03:00:00 AM,BX12+,0,0
10/04/2021 02:00:00 PM,BX12+,1247,209
01/18/2024 12:00:00 PM,BX12+,471,92
06/27/2024 02:00:00 AM,BX12+,0,0
01/20/2024 05:00:00 AM,BX12+,4,0
09/30/2020 06:00:00 AM,BX12+,854,103
12/31/2020 09:00:00 PM,BX12+,151,32
03/09/2021 03:00:00 AM,BX12+,0,0
10/16/2024 02:00:00 AM,BX12+,0,0
06/05/2021 09:00:00 PM,BX12+,346,57
11/26/2023 07:00:00 PM,BX12+,190,28
04/26/2023 05:00:00 PM,BX12+,1248,230
05/27/2022 03:00:00 AM,BX12+,0,0
02/22/2022 01:00:00 PM,BX12+,868,167
06/11/2021 05:00:00 PM,BX12+,1260,242
06/21/2021 07:00:00 AM,BX12+,1534,273
01/01/2024 07:00:00 AM,BX12+,207,32
09/10/2021 04:00:00 AM,BX12+,1,0
11/14/2024 04:00:00 AM,BX12+,5,2
04/25/2021 07:00:00 PM,BX12+,460,63
09/30/2020 05:00:00 PM,BX12+,1214,226
05/28/2023 11:00:00 AM,BX12+,546,108
02/22/2024 06:00:00 PM,BX12+,489,104
07/21/2021 01:00:00 PM,BX12+,894,178
07/17/2023 11:00:00 PM,BX12+,32,6
05/04/2022 04:00:00 AM,BX12+,0,0
07/22/2024 07:00:00 PM,BX12+,299,54
09/03/2023 06:00:00 PM,BX12+,469,79
09/16/2020 09:00:00 AM,BX12+,905,185
02/27/2023 07:00:00 AM,BX12+,1609,244
03/13/2022 07:00:00 AM,BX12+,307,39
06/23/2023 02:00:00 PM,BX12+,957,194
06/30/2023 10:00:00 PM,BX12+,119,26
12/13/2024 02:00:00 AM,BX12+,0,0
08/01/2021 08:00:00 AM,BX12+,498,61
11/26/2022 11:00:00 PM,BX12+,35,12
10/14/2022 07:00:00 PM,BX12+,608,127
10/22/2023 01:00:00 PM,BX12+,683,104
05/03/2023 09:00:00 PM,BX12+,160,24
04/29/2023 04:00:00 PM,BX12+,424,72
09/22/2024 12:00:00 AM,BX12+,11,5
08/30/2023 10:00:00 AM,BX12+,588,135
11/08/2022 10:00:00 AM,BX12+,846,192
01/21/2022 02:00:00 PM,BX12+,938,177
10/06/2023 12:00:00 PM,BX12+,625,133
12/28/2021 03:00:00 PM,BX12+,983,177
01/23/2023 09:00:00 PM,BX12+,195,27
09/26/2022 05:00:00 PM,BX12+,1235,222
07/17/2021 05:00:00 AM,BX12+,17,0
12/23/2024 02:00:00 AM,BX12+,0,0
03/31/2024 01:00:00 PM,BX12+,509,101
09/29/2021 07:00:00 PM,BX12+,672,107
07/19/2022 01:00:00 AM,BX12+,0,0
03/14/2021 04:00:00 PM,BX12+,685,85
02/21/2024 11:00:00 AM,BX12+,602,122
09/12/2021 10:00:00 PM,BX12+,90,16
09/24/2021 09:00:00 AM,BX12+,1084,198
02/25/2024 04:00:00 PM,BX12+,429,60
02/11/2023 07:00:00 PM,BX12+,402,62
10/28/2024 04:00:00 AM,BX12+,0,0
01/03/2022 11:00:00 PM,BX12+,0,0
04/16/2021 01:00:00 PM,BX12+,919,176
03/05/2024 06:00:00 PM,BX12+,480,86
10/02/2022 09:00:00 AM,BX12+,375,53
03/01/2021 01:00:00 PM,BX12+,904,185
12/10/2023 06:00:00 PM,BX12+,233,30
12/20/2020 11:00:00 AM,BX12+,580,92
05/27/2022 05:00:00 AM,BX12+,170,21
03/07/2024 07:00:00 PM,BX12+,396,75
10/13/2022 07:00:00 AM,BX12+,1772,268
11/29/2021 11:00:00 PM,BX12+,16,1
05/28/2021 05:00:00 AM,BX12+,153,19
03/25/2024 08:00:00 PM,BX12+,253,46
05/20/2021 09:00:00 PM,BX12+,329,51
01/19/2023 10:00:00 AM,BX12+,624,133
12/08/2022 11:00:00 PM,BX12+,21,3
03/30/2021 08:00:00 AM,BX12+,1413,273
11/13/2021 04:00:00 PM,BX12+,734,100
01/24/2023 02:00:00 AM,BX12+,0,0
01/06/2023 06:00:00 AM,BX12+,917,139
05/20/2023 09:00:00 PM,BX12+,153,16
01/06/2021 11:00:00 PM,BX12+,28,7
03/27/2022 10:00:00 AM,BX12+,460,76
08/19/2022 01:00:00 AM,BX12+,0,0
05/17/2024 03:00:00 PM,BX12+,718,119
04/29/2023 12:00:00 AM,BX12+,0,0
08/26/2022 06:00:00 AM,BX12+,837,133
02/23/2022 05:00:00 PM,BX12+,1235,225
07/29/2021 01:00:00 PM,BX12+,931,177
04/17/2021 01:00:00 AM,BX12+,0,0
09/13/2022 04:00:00 PM,BX12+,1392,269
02/19/2022 11:00:00 PM,BX12+,29,3
01/19/2022 03:00:00 AM,BX12+,0,0
03/02/2023 12:00:00 PM,BX12+,821,183
11/13/2024 10:00:00 PM,BX12+,64,17
11/26/2021 06:00:00 PM,BX12+,684,122
04/28/2023 01:00:00 AM,BX12+,0,0
04/19/2021 06:00:00 PM,BX12+,875,166
11/25/2023 12:00:00 AM,BX12+,0,0
02/26/2023 04:00:00 PM,BX12+,684,105
10/17/2021 02:00:00 AM,BX12+,0,0
12/10/2022 11:00:00 PM,BX12+,46,17
11/13/2023 10:00:00 AM,BX12+,722,175
10/23/2021 08:00:00 PM,BX12+,452,79
01/08/2022 06:00:00 AM,BX12+,204,22
02/12/2023 06:00:00 AM,BX12+,124,9
05/03/2024 04:00:00 PM,BX12+,801,143
05/18/2023 01:00:00 AM,BX12+,0,0
07/21/2021 11:00:00 PM,BX12+,11,1
09/12/2023 09:00:00 AM,BX12+,910,206
07/30/2021 08:00:00 PM,BX12+,518,67
06/25/2023 12:00:00 PM,BX12+,618,102
06/30/2021 01:00:00 PM,BX12+,946,189
05/06/2022 08:00:00 AM,BX12+,1450,264
04/17/2021 12:00:00 PM,BX12+,910,185
08/27/2024 05:00:00 AM,BX12+,110,24
11/02/2023 03:00:00 AM,BX12+,0,0
06/05/2022 06:00:00 AM,BX12+,155,16
03/31/2023 10:00:00 PM,BX12+,129,23
06/19/2023 01:00:00 AM,BX12+,0,0
08/26/2023 10:00:00 AM,BX12+,549,106
05/29/2023 07:00:00 PM,BX12+,418,42
01/26/2022 09:00:00 PM,BX12+,182,25
07/17/2023 11:00:00 AM,BX12+,660,140
05/19/2023 09:00:00 AM,BX12+,890,181
11/12/2021 10:00:00 AM,BX12+,714,143
12/28/2022 06:00:00 AM,BX12+,655,94
06/26/2024 04:00:00 PM,BX12+,677,102
01/28/2022 11:00:00 PM,BX12+,12,2
10/16/2023 10:00:00 AM,BX12+,641,127
01/28/2023 11:00:00 PM,BX12+,39,8
11/19/2021 03:00:00 PM,BX12+,1342,255
10/16/2024 12:00:00 AM,BX12+,6,3
09/24/2024 05:00:00 AM,BX12+,175,24
03/24/2022 04:00:00 PM,BX12+,1232,221
11/06/2020 04:00:00 PM,BX12+,1285,249
12/12/2020 01:00:00 PM,BX12+,886,139
03/01/2022 11:00:00 PM,BX12+,24,2
01/04/2023 06:00:00 AM,BX12+,878,132
06/08/2023 01:00:00 AM,BX12+,0,0
09/07/2022 12:00:00 PM,BX12+,846,156
09/21/2022 05:00:00 AM,BX12+,231,30
08/17/2024 11:00:00 PM,BX12+,23,0
07/16/2023 09:00:00 PM,BX12+,124,19
07/24/2022 05:00:00 PM,BX12+,413,70
06/24/2022 01:00:00 PM,BX12+,1077,205
01/07/2022 12:00:00 PM,BX12+,548,104
01/27/2023 03:00:00 AM,BX12+,0,0
07/09/2022 12:00:00 PM,BX12+,817,172
05/10/2024 06:00:00 AM,BX12+,599,90
08/18/2021 03:00:00 AM,BX12+,0,0
02/02/2024 10:00:00 AM,BX12+,514,118
04/28/2021 09:00:00 PM,BX12+,310,45
03/30/2021 03:00:00 AM,BX12+,1,0
11/19/2022 10:00:00 AM,BX12+,673,111
06/23/2022 06:00:00 AM,BX12+,1011,148
05/01/2022 10:00:00 AM,BX12+,540,83
12/04/2024 05:00:00 PM,BX12+,669,127
01/10/2024 04:00:00 AM,BX12+,0,0
11/01/2023 03:00:00 AM,BX12+,0,0
07/28/2024 04:00:00 AM,BX12+,0,0
06/08/2021 04:00:00 PM,BX12+,958,181
08/19/2024 09:00:00 AM,BX12+,553,128
09/11/2022 10:00:00 PM,BX12+,78,11
11/08/2020 04:00:00 PM,BX12+,802,107
09/05/2023 05:00:00 AM,BX12+,201,26
06/15/2022 09:00:00 PM,BX12+,279,44
11/13/2022 09:00:00 PM,BX12+,142,23
11/11/2024 12:00:00 AM,BX12+,2,0
06/12/2023 01:00:00 AM,BX12+,0,0
11/03/2020 03:00:00 AM,BX12+,0,0
01/23/2023 08:00:00 AM,BX12+,1098,244
10/10/2023 08:00:00 PM,BX12+,289,45
12/13/2024 06:00:00 AM,BX12+,584,100
07/04/2024 01:00:00 PM,BX12+,458,75
01/14/2023 08:00:00 AM,BX12+,633,104
09/13/2020 09:00:00 AM,BX12+,417,72
04/20/2022 04:00:00 AM,BX12+,0,0
09/17/2024 05:00:00 PM,BX12+,1006,195
07/20/2022 12:00:00 PM,BX12+,888,176
01/07/2021 08:00:00 PM,BX12+,337,56
08/02/2024 07:00:00 PM,BX12+,221,43
10/15/2020 03:00:00 PM,BX12+,1262,224
03/04/2021 09:00:00 AM,BX12+,928,191
10/15/2021 09:00:00 AM,BX12+,935,198
10/23/2020 07:00:00 AM,BX12+,1517,235
05/03/2024 02:00:00 AM,BX12+,0,0
04/04/2024 01:00:00 AM,BX12+,0,0
05/01/2023 12:00:00 AM,BX12+,1,0
09/02/2023 06:00:00 AM,BX12+,270,31
11/12/2022 08:00:00 AM,BX12+,708,100
08/11/2022 03:00:00 AM,BX12+,0,0
08/09/2022 10:00:00 AM,BX12+,775,153
10/22/2023 09:00:00 PM,BX12+,110,13
02/14/2023 08:00:00 AM,BX12+,1527,289
05/07/2024 12:00:00 AM,BX12+,4,2
12/09/2020 07:00:00 AM,BX12+,1412,215
11/10/2023 11:00:00 PM,BX12+,28,5
02/22/2022 12:00:00 PM,BX12+,807,183
03/24/2024 10:00:00 AM,BX12+,347,56
10/20/2023 06:00:00 PM,BX12+,587,95
09/04/2022 05:00:00 AM,BX12+,7,1
11/17/2022 09:00:00 AM,BX12+,876,199
06/18/2023 09:00:00 AM,BX12+,455,67
03/15/2022 07:00:00 PM,BX12+,619,106
02/14/2022 05:00:00 AM,BX12+,129,16
10/29/2024 06:00:00 AM,BX12+,693,117
07/26/2022 03:00:00 PM,BX12+,1179,236
04/08/2021 04:00:00 PM,BX12+,1245,238
05/12/2023 01:00:00 PM,BX12+,983,216
03/21/2022 05:00:00 AM,BX12+,167,23
02/12/2023 10:00:00 AM,BX12+,523,100
04/18/2024 04:00:00 PM,BX12+,715,139
06/08/2021 03:00:00 AM,BX12+,0,0
04/22/2022 03:00:00 PM,BX12+,1100,180
03/30/2021 06:00:00 PM,BX12+,925,167
09/08/2023 11:00:00 AM,BX12+,681,153
07/02/2024 01:00:00 PM,BX12+,570,131
05/03/2021 09:00:00 AM,BX12+,1067,221
11/28/2022 12:00:00 PM,BX12+,822,164
11/06/2023 05:00:00 AM,BX12+,171,20
04/23/2024 06:00:00 AM,BX12+,609,88
05/18/2024 05:00:00 AM,BX12+,13,0
10/30/2020 08:00:00 PM,BX12+,416,53
11/09/2023 11:00:00 AM,BX12+,630,128
02/16/2024 11:00:00 AM,BX12+,541,113
02/07/2022 08:00:00 PM,BX12+,332,51
10/21/2024 08:00:00 PM,BX12+,258,51
11/09/2024 12:00:00 PM,BX12+,636,124
10/21/2024 11:00:00 PM,BX12+,10,2
04/27/2023 01:00:00 AM,BX12+,0,0
05/21/2022 11:00:00 PM,BX12+,79,19
11/27/2021 04:00:00 PM,BX12+,964,134
10/15/2020 06:00:00 PM,BX12+,913,156
07/29/2022 08:00:00 AM,BX12+,1415,267
05/31/2023 05:00:00 AM,BX12+,203,21
11/23/2024 05:00:00 AM,BX12+,4,1
10/09/2020 03:00:00 AM,BX12+,0,0
06/18/2023 01:00:00 PM,BX12+,704,101
09/28/2022 05:00:00 AM,BX12+,203,24
04/27/2024 12:00:00 AM,BX12+,2,1
10/04/2020 02:00:00 AM,BX12+,0,0
08/25/2024 01:00:00 PM,BX12+,402,73
05/21/2021 11:00:00 PM,BX12+,28,10
07/01/2023 10:00:00 AM,BX12+,624,120
05/21/2024 01:00:00 AM,BX12+,0,0
01/17/2023 02:00:00 PM,BX12+,947,157
03/09/2023 08:00:00 PM,BX12+,413,80
03/05/2024 12:00:00 PM,BX12+,479,112
11/24/2024 10:00:00 PM,BX12+,53,13
03/28/2022 11:00:00 AM,BX12+,692,118
10/09/2023 10:00:00 PM,BX12+,80,16
11/12/2022 09:00:00 AM,BX12+,713,120
11/13/2022 05:00:00 AM,BX12+,2,0
04/03/2023 10:00:00 AM,BX12+,717,158
05/16/2024 11:00:00 PM,BX12+,12,2
12/28/2021 05:00:00 PM,BX12+,892,186
04/03/2024 07:00:00 AM,BX12+,911,121
07/01/2023 08:00:00 PM,BX12+,424,55
01/17/2024 05:00:00 AM,BX12+,132,18
06/14/2023 04:00:00 AM,BX12+,0,0
10/17/2022 08:00:00 AM,BX12+,1576,316
07/12/2024 09:00:00 AM,BX12+,579,110
12/01/2020 09:00:00 PM,BX12+,252,24
08/02/2022 10:00:00 AM,BX12+,777,183
01/26/2022 09:00:00 AM,BX12+,870,181
03/07/2024 06:00:00 AM,BX12+,692,83
03/26/2022 01:00:00 AM,BX12+,0,0
02/11/2021 08:00:00 PM,BX12+,400,73
06/09/2022 08:00:00 PM,BX12+,512,84
01/21/2021 08:00:00 AM,BX12+,1387,247
05/23/2021 10:00:00 PM,BX12+,106,8
01/09/2021 12:00:00 PM,BX12+,708,115
01/12/2022 07:00:00 AM,BX12+,1488,201
09/09/2024 12:00:00 AM,BX12+,0,0
09/22/2022 11:00:00 AM,BX12+,681,132
04/20/2022 05:00:00 AM,BX12+,159,27
10/22/2023 05:00:00 AM,BX12+,5,0
07/30/2022 12:00:00 PM,BX12+,738,165
12/07/2020 11:00:00 AM,BX12+,660,158
10/17/2021 11:00:00 PM,BX12+,30,3
01/11/2023 06:00:00 PM,BX12+,715,167
06/19/2021 08:00:00 AM,BX12+,796,123
12/07/2022 02:00:00 AM,BX12+,0,0
05/30/2023 12:00:00 PM,BX12+,773,165
01/11/2022 05:00:00 PM,BX12+,898,163
12/20/2020 06:00:00 AM,BX12+,126,16
08/16/2021 05:00:00 AM,BX12+,187,24
01/01/2022 05:00:00 PM,BX12+,0,0
11/28/2020 08:00:00 AM,BX12+,732,123
06/24/2024 11:00:00 AM,BX12+,483,105
11/13/2024 08:00:00 PM,BX12+,217,36
06/21/2021 04:00:00 AM,BX12+,0,0
03/29/2024 11:00:00 AM,BX12+,632,117
02/03/2023 09:00:00 PM,BX12+,111,22
10/22/2024 09:00:00 PM,BX12+,155,23
08/22/2021 04:00:00 AM,BX12+,0,0
12/13/2022 08:00:00 AM,BX12+,1398,265
07/13/2022 06:00:00 AM,BX12+,919,121
12/25/2024 04:00:00 PM,BX12+,272,66
02/28/2022 05:00:00 AM,BX12+,133,18
12/29/2023 01:00:00 PM,BX12+,745,138
11/11/2023 05:00:00 AM,BX12+,10,1
06/22/2023 04:00:00 PM,BX12+,1023,184
07/25/2021 10:00:00 AM,BX12+,462,79
11/29/2020 01:00:00 PM,BX12+,722,152
12/28/2023 10:00:00 AM,BX12+,507,109
07/01/2024 03:00:00 PM,BX12+,654,129
12/06/2022 07:00:00 PM,BX12+,390,61
12/21/2020 08:00:00 PM,BX12+,416,66
04/13/2024 10:00:00 AM,BX12+,476,85
09/18/2023 11:00:00 AM,BX12+,493,110
03/09/2021 03:00:00 PM,BX12+,1158,215
08/09/2024 06:00:00 AM,BX12+,429,61
01/19/2022 12:00:00 PM,BX12+,745,148
02/09/2022 05:00:00 PM,BX12+,1190,222
06/04/2021 06:00:00 PM,BX12+,787,127
04/26/2024 06:00:00 PM,BX12+,639,119
04/29/2022 07:00:00 AM,BX12+,1596,219
03/21/2023 12:00:00 PM,BX12+,852,168
04/17/2023 09:00:00 PM,BX12+,218,36
07/03/2021 07:00:00 PM,BX12+,545,75
05/06/2022 06:00:00 PM,BX12+,840,140
08/06/2024 12:00:00 AM,BX12+,0,0
09/09/2023 09:00:00 PM,BX12+,146,19
12/02/2022 09:00:00 AM,BX12+,1001,229
04/20/2022 08:00:00 AM,BX12+,1465,277
07/04/2021 02:00:00 PM,BX12+,826,142
09/09/2023 06:00:00 PM,BX12+,384,64
11/30/2024 12:00:00 AM,BX12+,1,0
09/02/2023 07:00:00 PM,BX12+,505,86
09/17/2021 09:00:00 AM,BX12+,1100,217
09/22/2021 08:00:00 AM,BX12+,1772,320
04/11/2022 03:00:00 PM,BX12+,1324,263
11/15/2024 07:00:00 AM,BX12+,1072,174
07/10/2024 07:00:00 PM,BX12+,363,74
11/10/2020 12:00:00 AM,BX12+,0,0
06/23/2024 01:00:00 PM,BX12+,411,69
09/26/2024 05:00:00 AM,BX12+,158,22
09/21/2022 08:00:00 PM,BX12+,429,73
01/31/2024 06:00:00 AM,BX12+,710,113
02/16/2024 09:00:00 AM,BX12+,677,151
05/07/2022 04:00:00 AM,BX12+,0,0
02/27/2022 03:00:00 PM,BX12+,684,117
07/20/2024 08:00:00 AM,BX12+,385,46
01/03/2024 01:00:00 PM,BX12+,682,134
11/03/2020 06:00:00 AM,BX12+,844,134
12/14/2021 07:00:00 PM,BX12+,614,91
10/24/2020 04:00:00 PM,BX12+,964,151
05/30/2023 10:00:00 AM,BX12+,751,159
01/20/2023 07:00:00 AM,BX12+,1523,243
12/18/2020 02:00:00 PM,BX12+,1005,191
03/21/2021 04:00:00 AM,BX12+,0,0
02/13/2023 07:00:00 AM,BX12+,1587,270
06/27/2021 03:00:00 PM,BX12+,785,133
06/05/2023 06:00:00 PM,BX12+,855,171
01/28/2024 01:00:00 AM,BX12+,0,0
04/16/2024 05:00:00 AM,BX12+,161,13
03/18/2024 06:00:00 PM,BX12+,577,131
06/20/2024 05:00:00 PM,BX12+,717,126
10/22/2022 06:00:00 AM,BX12+,280,29
07/07/2022 08:00:00 AM,BX12+,1467,275
11/21/2020 02:00:00 PM,BX12+,1026,182
05/17/2021 03:00:00 AM,BX12+,0,0
02/01/2023 02:00:00 AM,BX12+,0,0
12/22/2023 01:00:00 PM,BX12+,778,132
07/27/2024 05:00:00 PM,BX12+,456,78
02/14/2023 03:00:00 PM,BX12+,1113,187
10/25/2021 05:00:00 AM,BX12+,182,26
12/09/2021 09:00:00 AM,BX12+,1058,202
05/09/2023 07:00:00 PM,BX12+,605,112
08/27/2021 07:00:00 AM,BX12+,1328,214
01/28/2024 07:00:00 AM,BX12+,228,25
03/11/2024 10:00:00 AM,BX12+,537,99
03/05/2022 06:00:00 AM,BX12+,247,28
05/31/2022 02:00:00 AM,BX12+,0,0
06/22/2021 01:00:00 AM,BX12+,0,0
04/03/2022 01:00:00 PM,BX12+,593,99
11/19/2022 11:00:00 AM,BX12+,760,137
09/18/2024 04:00:00 PM,BX12+,1004,190
03/10/2022 03:00:00 AM,BX12+,0,0
07/12/2024 03:00:00 AM,BX12+,0,0
03/19/2022 07:00:00 PM,BX12+,630,112
12/18/2022 03:00:00 AM,BX12+,0,0
08/14/2022 01:00:00 AM,BX12+,0,0
07/08/2023 02:00:00 AM,BX12+,0,0
08/07/2024 04:00:00 PM,BX12+,575,110
02/13/2024 06:00:00 PM,BX12+,311,45
08/14/2024 05:00:00 AM,BX12+,109,15
07/29/2023 03:00:00 AM,BX12+,0,0
12/22/2024 12:00:00 PM,BX12+,435,85
08/02/2021 04:00:00 AM,BX12+,0,0
04/24/2023 01:00:00 PM,BX12+,950,197
06/18/2022 03:00:00 PM,BX12+,1129,206
08/06/2022 02:00:00 AM,BX12+,0,0
08/11/2022 08:00:00 AM,BX12+,1418,253
03/30/2021 04:00:00 PM,BX12+,1309,247
12/07/2020 09:00:00 PM,BX12+,235,31
01/20/2023 07:00:00 PM,BX12+,469,93
07/27/2023 11:00:00 PM,BX12+,30,2
02/17/2023 08:00:00 AM,BX12+,1345,244
06/14/2023 01:00:00 PM,BX12+,875,195
11/22/2022 02:00:00 PM,BX12+,1043,207
04/01/2021 03:00:00 AM,BX12+,0,0
09/27/2022 03:00:00 PM,BX12+,1097,179
09/26/2022 11:00:00 AM,BX12+,846,210
03/20/2024 09:00:00 AM,BX12+,718,167
05/16/2022 12:00:00 AM,BX12+,0,0
07/11/2021 06:00:00 AM,BX12+,167,22
01/29/2022 04:00:00 AM,BX12+,0,0
04/19/2024 10:00:00 PM,BX12+,76,10
07/09/2021 11:00:00 PM,BX12+,24,3
08/11/2023 08:00:00 AM,BX12+,1230,235
04/24/2024 05:00:00 AM,BX12+,146,12
09/27/2021 03:00:00 PM,BX12+,1567,265
02/11/2022 02:00:00 AM,BX12+,0,0
02/13/2022 04:00:00 PM,BX12+,476,66
01/08/2022 08:00:00 AM,BX12+,561,79
04/09/2022 03:00:00 PM,BX12+,1020,154
04/01/2024 08:00:00 PM,BX12+,248,59
06/28/2023 01:00:00 AM,BX12+,0,0
02/05/2021 01:00:00 AM,BX12+,0,0
04/30/2023 06:00:00 AM,BX12+,124,12
06/16/2022 02:00:00 AM,BX12+,0,0
08/18/2021 08:00:00 AM,BX12+,1494,242
02/24/2023 11:00:00 PM,BX12+,15,3
08/02/2024 02:00:00 PM,BX12+,570,121
09/28/2021 04:00:00 AM,BX12+,0,0
03/28/2021 06:00:00 PM,BX12+,495,76
03/22/2021 03:00:00 AM,BX12+,0,0
05/04/2022 11:00:00 PM,BX12+,13,2
12/19/2022 09:00:00 PM,BX12+,194,25
09/30/2021 11:00:00 AM,BX12+,845,194
12/10/2024 11:00:00 AM,BX12+,620,135
12/07/2023 12:00:00 AM,BX12+,0,0
03/04/2023 04:00:00 AM,BX12+,0,0
01/27/2022 10:00:00 PM,BX12+,97,20
03/28/2024 05:00:00 AM,BX12+,129,11
10/07/2024 11:00:00 PM,BX12+,20,7
12/11/2021 02:00:00 AM,BX12+,0,0
04/25/2021 06:00:00 PM,BX12+,591,75
09/22/2021 03:00:00 PM,BX12+,1505,296
08/08/2024 06:00:00 PM,BX12+,400,98
01/11/2024 10:00:00 PM,BX12+,67,10
09/07/2022 01:00:00 PM,BX12+,974,208
09/18/2021 07:00:00 AM,BX12+,712,112
03/08/2022 03:00:00 AM,BX12+,0,0
11/05/2021 07:00:00 AM,BX12+,1919,289
02/04/2023 02:00:00 PM,BX12+,497,70
12/13/2023 08:00:00 PM,BX12+,253,44
09/09/2023 10:00:00 PM,BX12+,85,8
02/28/2021 11:00:00 AM,BX12+,535,94
11/26/2020 06:00:00 AM,BX12+,188,28
07/02/2021 05:00:00 AM,BX12+,194,22
06/27/2021 11:00:00 AM,BX12+,556,89
02/26/2022 08:00:00 PM,BX12+,339,57
06/27/2023 04:00:00 PM,BX12+,1093,191
03/18/2023 12:00:00 PM,BX12+,926,173
01/13/2023 02:00:00 AM,BX12+,0,0
03/03/2023 08:00:00 PM,BX12+,373,53
06/04/2021 10:00:00 PM,BX12+,163,26
05/12/2021 09:00:00 PM,BX12+,284,40
03/01/2021 02:00:00 PM,BX12+,1061,198
01/03/2021 06:00:00 PM,BX12+,285,45
10/01/2023 05:00:00 PM,BX12+,580,94
05/07/2022 12:00:00 PM,BX12+,568,70
03/03/2021 07:00:00 PM,BX12+,582,88
08/27/2022 10:00:00 PM,BX12+,144,29
06/14/2022 11:00:00 AM,BX12+,828,183
08/05/2023 09:00:00 PM,BX12+,278,36
06/05/2023 10:00:00 AM,BX12+,754,182
02/10/2023 10:00:00 AM,BX12+,822,170
11/20/2024 04:00:00 PM,BX12+,812,176
07/30/2023 12:00:00 AM,BX12+,0,0
04/15/2024 10:00:00 PM,BX12+,76,10
03/10/2021 12:00:00 AM,BX12+,1,0
12/30/2023 02:00:00 PM,BX12+,671,126
11/18/2024 05:00:00 AM,BX12+,136,19
10/06/2022 07:00:00 AM,BX12+,1854,289
12/22/2021 12:00:00 PM,BX12+,947,206
12/21/2020 11:00:00 PM,BX12+,30,6
08/07/2023 05:00:00 AM,BX12+,161,20
04/10/2023 06:00:00 PM,BX12+,891,190
06/22/2021 05:00:00 AM,BX12+,173,17
06/27/2023 02:00:00 PM,BX12+,923,215
12/14/2020 11:00:00 AM,BX12+,608,135
08/22/2024 09:00:00 PM,BX12+,118,19
04/30/2024 09:00:00 PM,BX12+,134,28
01/18/2022 12:00:00 AM,BX12+,2,0
12/30/2022 10:00:00 PM,BX12+,93,23
12/16/2023 05:00:00 AM,BX12+,6,1
08/13/2024 10:00:00 AM,BX12+,502,109
08/13/2021 03:00:00 PM,BX12+,1160,224
11/12/2021 03:00:00 AM,BX12+,0,0
09/29/2023 12:00:00 PM,BX12+,395,66
01/25/2021 11:00:00 PM,BX12+,28,2
10/07/2022 09:00:00 PM,BX12+,246,33
01/24/2024 07:00:00 AM,BX12+,1037,161
11/05/2022 11:00:00 PM,BX12+,43,8
07/02/2024 04:00:00 AM,BX12+,0,0
10/22/2022 06:00:00 PM,BX12+,683,85
09/28/2020 01:00:00 PM,BX12+,1017,190
01/28/2023 05:00:00 PM,BX12+,690,103
07/22/2024 03:00:00 PM,BX12+,602,103
09/30/2021 09:00:00 AM,BX12+,1119,228
10/06/2021 07:00:00 AM,BX12+,2184,352
05/10/2024 09:00:00 AM,BX12+,607,132
11/21/2022 07:00:00 PM,BX12+,472,90
12/21/2024 11:00:00 PM,BX12+,13,3
02/17/2024 08:00:00 PM,BX12+,198,34
06/02/2021 12:00:00 AM,BX12+,0,0
12/30/2022 04:00:00 AM,BX12+,0,0
12/21/2021 06:00:00 AM,BX12+,994,135
08/16/2024 11:00:00 PM,BX12+,13,1
12/09/2024 12:00:00 AM,BX12+,0,0
10/01/2024 10:00:00 AM,BX12+,670,168
04/19/2022 10:00:00 AM,BX12+,791,173
11/01/2022 08:00:00 PM,BX12+,409,68
11/18/2024 05:00:00 PM,BX12+,776,153
06/30/2024 06:00:00 PM,BX12+,265,33
08/26/2024 11:00:00 AM,BX12+,476,85
07/17/2024 11:00:00 AM,BX12+,497,116
07/09/2021 03:00:00 AM,BX12+,0,0
02/04/2024 05:00:00 PM,BX12+,389,46
05/09/2022 05:00:00 PM,BX12+,1138,188
10/30/2024 04:00:00 AM,BX12+,0,0
05/16/2022 02:00:00 AM,BX12+,0,0
05/03/2023 04:00:00 PM,BX12+,1178,214
04/17/2024 11:00:00 PM,BX12+,7,4
03/10/2022 06:00:00 AM,BX12+,1093,149
12/07/2024 10:00:00 PM,BX12+,78,16
08/19/2021 02:00:00 AM,BX12+,0,0
10/18/2021 07:00:00 PM,BX12+,754,126
11/12/2022 01:00:00 PM,BX12+,986,158
05/18/2023 06:00:00 AM,BX12+,1088,143
09/17/2023 03:00:00 PM,BX12+,641,81
10/18/2023 08:00:00 AM,BX12+,1279,239
12/05/2024 10:00:00 PM,BX12+,52,15
08/04/2024 03:00:00 PM,BX12+,385,49
12/30/2022 12:00:00 PM,BX12+,679,160
11/24/2024 03:00:00 PM,BX12+,564,95
10/19/2020 01:00:00 AM,BX12+,0,0
12/01/2022 02:00:00 PM,BX12+,1098,189
04/26/2023 12:00:00 AM,BX12+,0,0
06/04/2021 03:00:00 AM,BX12+,0,0
09/05/2024 04:00:00 AM,BX12+,1,0
02/08/2023 06:00:00 PM,BX12+,768,174
03/10/2022 08:00:00 AM,BX12+,1565,307
05/07/2022 07:00:00 AM,BX12+,577,75
10/11/2023 05:00:00 AM,BX12+,185,22
12/22/2021 11:00:00 AM,BX12+,887,184
03/20/2021 11:00:00 AM,BX12+,840,180
